Original_Title,Normalized_Title,Primary_Attribute,Secondary_Attribute,Group_ID,Notes
Sampler Kit,Other,Other,,group_1297,"Language: unknown; Ambiguous title, requires manual review"
Samples,Other,Other,,d17ac900-5402-4cce-b5dc-e7791ce5f070,"Language: unknown; Ambiguous title, requires manual review"
SAMPLE SET,Other,Other,,group_1296,"Language: unknown; Ambiguous title, requires manual review"
Samurai Soldier Isopods,Other,Other,,2a618716-f04c-4330-a5fa-9e7911e466d4,"Language: en; Ambiguous title, requires manual review"
Sand bags,Other,Other,,group_700,"Language: unknown; Ambiguous title, requires manual review"
Sand Bags & Wheel Kit?,Other,Other,,13b8eb27-aa12-488d-a426-648f8e27c27c,"Language: unknown; Ambiguous title, requires manual review"
Sand Bottom (Size),Size,Size,,group_893,Language: unknown
Sand Color,Color,Color,,group_893,Language: en
Sand Tie Up Top (Size),Size,Size,,8b6d339a-670c-487b-9e8f-fd8a3107d874,Language: unknown
Sanitizer type,Style,Style,,10776db8-345c-422e-8a73-fc691426eab8,Language: en
Santorini Ribbed Bandeau | Top (Size),Size,Size,,00129e75-6b81-42aa-b8c8-19771342c72a,Language: unknown
Santorini Ribbed Laced Bralette | Top (Size),Size,Size,,ad97fe7e-3a55-4fb1-b185-12ebcd6d77bc,Language: unknown
Santorini Ribbed Squareneck | Top (Size),Size,Size,,76c97ee5-47c8-49d2-9870-af05727dd6d0,Language: unknown
Santorini Ribbed Triangle | Top (Size),Size,Size,,75b2a843-1a30-4db8-a28c-dd705080368a,Language: en
Santorini Ribbed Underwire | Top (Size),Size,Size,,8e6a8a69-7fb6-46e9-b7ad-bc63a8d8e391,Language: unknown
Sapling Sheer - Nile Blue - Pack of 2,Color,Color,,3336ef80-4c7a-42cf-ba9a-8cdc4b36c685,Language: en
Sapling Sheer  -  Yellow -- Pack of 2,Quantity,Quantity,,f45ee22b-c40a-40bf-b2d6-391e1a89ca11,Language: en
Sapphire Color,Color,Color,,30ef2eea-0073-4902-b861-0e571d452277,Language: en
Sari Drape Pant (Size),Size,Size,,291aa589-a9d7-41c1-bd2f-bbd80f267d2b,Language: unknown
Sash Color,Color,Color,,505ea46c-f4f8-4bae-abd9-f962c03f4bba,Language: en
Sating Depth,Size,Size,,7e327e81-3418-4055-b374-7ffb1e333a05,Language: en
Satin Hair Scrunchie's,Other,Other,,190d48fb-f35b-4dac-bf2e-aa3bc1daf6a8,"Language: unknown; Ambiguous title, requires manual review"
Saturn Skirt in Black Denim (Size),Size,Size,,850157ac-f77e-42aa-a898-0db3efe9cd74,Language: unknown
Sauce Type,Style,Style,,47b807a6-60b6-4281-8fb3-a1b5e1b81487,Language: en
SAUNA85 X PLANET NUSA,Other,Other,,eede5ba9-ebcc-426d-8c22-e7028e71d653,"Language: unknown; Ambiguous title, requires manual review"
Save on Multipacks,Other,Other,,68c3005e-6667-470d-9634-4162780d89af,"Language: en; Ambiguous title, requires manual review"
Sayings,Other,Other,,0898a358-b542-4031-a93d-1453cb6d9ab6,"Language: unknown; Ambiguous title, requires manual review"
Saying Selection,Other,Other,,e8316608-b4d7-450d-a80d-fbb6ea4caa95,"Language: en; Ambiguous title, requires manual review"
Scalloped Floral Lace Pant (Size),Size,Size,,group_1298,Language: en
Scalloped Floral Lace Top (Size),Size,Size,,group_1298,Language: en
Scalp Saveur (Color),Color,Color,,4ca9a24f-7889-4e0d-9b25-6c310723d375,Language: en
Scarf Drape Blazer (Size),Size,Size,,f0b8b9f8-2a9e-47ba-b0a0-ce27867b0522,Language: unknown
Scarf Printed Longline Pant (Size),Size,Size,,group_1299,Language: en
Scarf Printed Longline Shirt (Size),Size,Size,,group_1299,Language: en
Scarf Printed Pant (Size),Size,Size,,group_1299,Language: en
Scarf Printed Top (Size),Size,Size,,group_1299,Language: en
Scarlett,Other,Other,,fe590a5d-22a4-4d00-a13a-0455509c86ee,"Language: unknown; Ambiguous title, requires manual review"
Scarlett Chase Lux Credits,Other,Other,,b28408c0-88d3-470e-98ab-2dc05bc86354,"Language: en; Ambiguous title, requires manual review"
Scattering Services,Other,Other,,879bf006-bd5c-4740-8810-68364880dbe0,"Language: en; Ambiguous title, requires manual review"
Scegli la frase,Other,Other,,bfdf930a-4838-471c-8526-a283776d68f4,"Language: unknown; Ambiguous title, requires manual review"
Scent 3,Scent,Scent,,group_191,Language: unknown
Scent Names,Scent,Scent,,a9aa5aa2-b7b0-423b-b238-f582091eadf7,Language: unknown
Scoop Bralette Black,Color,Color,,group_64,Language: en
Scoop Bralette White,Color,Color,,group_64,Language: en
Scope Model,Other,Other,,group_114,"Language: unknown; Ambiguous title, requires manual review"
Scope Model:,Other,Other,,group_114,"Language: unknown; Ambiguous title, requires manual review"
SCORE! Hardcore,Other,Other,,78ade8f9-0eac-43d7-b623-b081a0307062,"Language: en; Ambiguous title, requires manual review"
SCORE! XXL,Other,Other,,546b937e-a7a3-449e-bb7e-e9b340cc30de,"Language: unknown; Ambiguous title, requires manual review"
Screen Printer,Other,Other,,d5c924da-7d85-428e-8f1f-485cd76d4dd2,"Language: unknown; Ambiguous title, requires manual review"
Screen Type,Style,Style,,2f5ed62f-af3c-4eaf-9e34-de05df8b6737,Language: en
Screw Length,Size,Size,,265b4e65-a33c-49d5-9e02-07c7b2b0b441,Language: en
Screws,Other,Other,,5ab51ab2-76e9-4401-a3de-f10d8a627a7f,"Language: en; Ambiguous title, requires manual review"
Script,Other,Other,,08eb2234-fe5c-4a01-80ca-2d5179767f84,"Language: unknown; Ambiguous title, requires manual review"
Scrub Choice #1,Other,Other,,group_241,"Language: en; Ambiguous title, requires manual review"
Scupper Material/Finish,Other,Other,,b2b03f43-cdc8-41da-b442-adb449c717f3,"Language: en; Ambiguous title, requires manual review"
SD Card,Other,Other,,10ae4a3a-a7e9-4dad-b8bd-6725a13eaf28,"Language: en; Ambiguous title, requires manual review"
SDG Glass Standing Desk Color,Color,Color,,6bb5b491-732f-4135-b0c9-804698f08d22,Language: en
SDL  Glass,Other,Other,,a40eec1b-4ad8-4529-b4d3-899e1c761544,"Language: unknown; Ambiguous title, requires manual review"
Seal Doctor - Fix Leaky Fork Seals In Seconds! (Size),Size,Size,,4d610bf5-f0fd-4916-b25c-40333571c79c,Language: en
Sealed Variant,Other,Other,,d983f1f1-aa70-4680-863f-0a57c72b4254,"Language: en; Ambiguous title, requires manual review"
Sea Moss Superfood Chews,Other,Other,,afb8389f-212a-4dce-9f17-8305f69d5a44,"Language: en; Ambiguous title, requires manual review"
Seashore Bralette | Top (Size),Size,Size,,552d953b-1e89-4c16-b508-f70d062caae6,Language: en
Seashore Triangle | Top (Size),Size,Size,,85b98733-e2bc-4679-b089-ca25d1de771f,Language: en
Seashore Underwire| Top (Size),Size,Size,,098254f1-8756-4ff9-a26f-4ffe29e76f98,Language: en
Seaside Ribbed Bandeau | Top (Size),Size,Size,,e8b7e29f-65e9-44d0-8330-36161502c7eb,Language: en
Seaside Ribbed Bralette | Top (Size),Size,Size,,764206e0-bbf8-49f7-bc3d-b14c13e6c867,Language: en
Seaside Ribbed Triangle | Top (Size),Size,Size,,15d04f66-13fa-4709-80de-e09b3844bd51,Language: en
Seaside Ribbed Underwire | Top (Size),Size,Size,,5419c05a-25bc-41cb-baf1-0d860f46d100,Language: unknown
SEASON,Other,Other,,6fd0f0c6-1d8e-4327-baf3-db4ccac28857,Language: unknown
Seasoning Type,Style,Style,,575d9cfa-a831-4b28-a3cf-2f2e09602e11,Language: en
Seat and Backrest Finish,Other,Other,,c3fff948-216d-4288-a6d8-61cab77c40f8,"Language: en; Ambiguous title, requires manual review"
Seat and Bassinet,Other,Other,,d8ef106a-3b6c-4359-b20c-bb071e857f83,"Language: en; Ambiguous title, requires manual review"
Seat & Backrest Color,Color,Color,,6d1373ff-2790-4cc2-bfc3-a12c29f1bc73,Language: en
Seat Color ,Color,Color,,group_18,Language: en
Seat Material ,Material,Material,,group_112,Language: unknown
Seat Pad,Other,Other,,4d12b665-6d2f-47a1-abe1-9ca9db5491cd,"Language: unknown; Ambiguous title, requires manual review"
Seat Style/Size,Other,Other,Size,7ca95382-4fe0-458d-8ea5-42e25853f4e7,"Language: unknown; Ambiguous title, requires manual review"
Seat Type,Style,Style,,group_18,Language: en
Seat Width,Size,Size,,f701945a-9c32-4457-a7e6-dbd253892563,Language: en
Second,Other,Other,,group_1300,"Language: unknown; Ambiguous title, requires manual review"
Second Color,Color,Color,,group_1300,Language: en
Second Initial,Letter,Letter,,d2fc60f0-2746-42be-8c4c-fdc1191ebf84,Language: en
Second Protein Flavor,Scent,Scent,,c34b7846-b34b-4cdc-b361-7d9660397d30,Language: unknown
Sectional Size/Configuration,Other,Other,Size,121252e2-8292-4a01-9d8c-117995b561e6,"Language: en; Ambiguous title, requires manual review"
SECURING OPTIONS,Other,Other,,707402b9-6a77-48c3-adf4-f8547f804732,"Language: unknown; Ambiguous title, requires manual review"
Seed Amount,Other,Other,,eac8ee53-59db-4c80-a99c-442fcdae9551,"Language: en; Ambiguous title, requires manual review"
Seed Quantity,Quantity,Quantity,,26d1edc6-ce53-4008-928f-5b5d5282716d,Language: en
See Options Below,Other,Other,,25786ccc-3c97-47c0-802a-cbed3f1b8929,"Language: en; Ambiguous title, requires manual review"
Select a Blind Model:,Other,Other,,group_1028,"Language: en; Ambiguous title, requires manual review"
Select A Bundle,Quantity,Quantity,,group_337,Language: en
SELECT ACAI BERRY Everyday Fit Size:,Size,Size,,group_1301,Language: unknown
Select a Charitable Cause,Other,Other,,7bad5109-bfaa-479d-87d6-1e3da5fd6d78,"Language: en; Ambiguous title, requires manual review"
Select Adventure Fit Black Size:,Size,Size,,group_690,Language: en
Select Adventure Fit White Size:,Size,Size,,group_690,Language: en
Select a Mix,Other,Other,,fc657e91-3130-4c9e-b630-12ad1493abbe,"Language: en; Ambiguous title, requires manual review"
select an amount,Other,Other,,group_874,"Language: en; Ambiguous title, requires manual review"
Select A Pin,Other,Other,,group_792,"Language: en; Ambiguous title, requires manual review"
Select a Type:,Style,Style,,group_1302,Language: en
Select A Type,Style,Style,,group_1302,Language: en
Select a value,Other,Other,,group_380,"Language: unknown; Ambiguous title, requires manual review"
Select a Variant:,Other,Other,,group_505,"Language: unknown; Ambiguous title, requires manual review"
Select Bag,Other,Other,,group_46,"Language: en; Ambiguous title, requires manual review"
Select Bail Style,Style,Style,,32e67cd5-ea89-45e0-94e6-a05fbecfae2a,Language: en
"Select Baseball, Softball or Combo",Other,Other,,bba41677-368a-49da-ae34-2db2a5c266d6,"Language: en; Ambiguous title, requires manual review"
Select base type,Style,Style,,group_231,Language: en
Select Base Width,Size,Size,,724b3b22-1c03-42b7-9b2d-96458b92555d,Language: en
Select Bat,Other,Other,,8268d4db-92ab-4044-93f3-b204bb1417dd,"Language: en; Ambiguous title, requires manual review"
Select Bed Style,Style,Style,,group_835,Language: en
Select Belt Sze,Other,Other,,d0433594-41b1-47ee-820a-19b74fbcf226,"Language: unknown; Ambiguous title, requires manual review"
Select Betta Here,Other,Other,,e9e234d0-5fd3-41cb-8621-4faa529bb109,"Language: en; Ambiguous title, requires manual review"
Select Blend:,Other,Other,,02214857-7f6f-4a1b-9946-8240bf53454a,"Language: en; Ambiguous title, requires manual review"
Select Bolt Pattern,Style,Style,,c3168a1e-c6f5-41d4-a5c5-acaeeab59475,Language: en
Select Breezy Acres Swing Bed Style,Style,Style,,8ec2b054-624f-4b57-8788-ccafb7451927,Language: en
Select By Breed,Other,Other,,group_605,"Language: en; Ambiguous title, requires manual review"
Select Candle Scent,Scent,Scent,,eeca1b03-4df3-436a-90fc-86c71517fc2f,Language: en
Select Card Amount,Other,Other,,group_529,"Language: en; Ambiguous title, requires manual review"
Select card design,Style,Style,,group_536,Language: unknown
Select Case Quantity,Quantity,Quantity,,group_1303,Language: en
SELECT CHAIN,Hardware,Hardware,,2c9e800b-9ef4-4e96-afdb-c875f33a170e,Language: en
SELECT CHOCOLATE Everyday Fit Size:,Size,Size,,026c1d7d-7ef0-44b5-881b-a6a5e2bf5351,Language: en
Select  Color ,Color,Color,,group_550,Language: en
SELECT COMBO,Other,Other,,group_449,"Language: en; Ambiguous title, requires manual review"
Select Console Size ,Size,Size,,group_1087,Language: unknown
SELECT Deep Fit Black Size:,Size,Size,,group_1304,Language: unknown
SELECT Deep Fit Chai Size:,Size,Size,,75a45776-366b-4b9f-9afe-0acdd4bf8759,Language: unknown
Select Deep Fit - Sage Size,Size,Size,,group_1305,Language: unknown
SELECT Deep Fit White Size:,Size,Size,,group_1304,Language: unknown
Select design,Style,Style,,group_291,Language: unknown
Select Design & Size,Size,Size,,group_291,Language: en
Selected Configuration,Other,Other,,983c0276-3666-46a2-b6a4-d2a68e2a1b83,"Language: en; Ambiguous title, requires manual review"
Selected Roll Size,Size,Size,,218a8e54-dc72-4b41-8b2a-7c7565de6676,Language: en
SELECT EUCALYPTUS Everyday Fit Size:,Size,Size,,group_1306,Language: unknown
Select Everyday Fit - Acai Berry Size,Size,Size,,group_1301,Language: en
SELECT Everyday Fit Acai Berry Size:,Size,Size,,group_1301,Language: en
SELECT Everyday Fit Eucalyptus Size:,Size,Size,,group_1306,Language: en
SELECT Everyday Fit Whtie Size:,Size,Size,,f9ca5994-4b05-4736-8cc3-45e69a221070,Language: unknown
Select Filter Set,Other,Other,,3598572e-5896-4225-a78d-3c3a589b6477,"Language: unknown; Ambiguous title, requires manual review"
Select Floor Type:,Style,Style,,group_564,Language: en
SELECT FONDANT PINK Everyday Fit Size:,Size,Size,,07afa982-e793-49c6-a434-14be7707e67d,Language: en
Select Font,Letter,Letter,,group_48,Language: en
Select Format,Other,Other,,1efe1892-aa9d-49a2-bebe-c41b752b0a11,"Language: en; Ambiguous title, requires manual review"
Select Frame and Optional Backwall,Other,Other,,ae4e91a5-0edf-4051-8644-2004e02cd251,"Language: en; Ambiguous title, requires manual review"
Select Gift Amount,Other,Other,,group_529,"Language: en; Ambiguous title, requires manual review"
Select gift card amount:,Other,Other,,group_529,"Language: en; Ambiguous title, requires manual review"
SELECT GIFT CARD AMOUNT,Other,Other,,group_529,"Language: en; Ambiguous title, requires manual review"
Select Glider Chair Style,Style,Style,,group_1307,Language: en
Select Glider Size ,Size,Size,,group_1307,Language: unknown
Select Glider Style,Style,Style,,group_1307,Language: unknown
Select Grit,Other,Other,,group_711,"Language: en; Ambiguous title, requires manual review"
Select Hardware,Hardware,Hardware,,group_688,Language: en
Select Keystone Amish Swing Bed Style,Style,Style,,6d3e6e7a-75d1-45c6-9e05-eed9f26a14f2,Language: en
Select Leather Color,Color,Color,,group_1084,Language: en
Select Length ,Size,Size,,abbed98f-5f06-4282-a97c-c8356c96077c,Language: en
Select Lens,Other,Other,,group_1308,"Language: unknown; Ambiguous title, requires manual review"
Select Lens Color,Color,Color,,group_1308,Language: en
Select Liner,Other,Other,,group_845,"Language: en; Ambiguous title, requires manual review"
SELECT MAGENTA Everyday Fit Size:,Size,Size,,8c710f07-fc50-4538-9c1e-245a4cbf5a16,Language: en
Select Mask Type,Style,Style,,group_163,Language: en
Select Metal Plating,Material,Material,,2fd55759-a7ed-4f53-a5e6-f8b7a48ee1e3,Language: en
Select Model,Other,Other,,6201946b-32fb-43fb-89ed-8d23273da907,"Language: unknown; Ambiguous title, requires manual review"
Select Necklace Lenth,Other,Other,,756cad98-0dfe-4ffd-a5a8-e19e55c5286f,"Language: en; Ambiguous title, requires manual review"
Select one:,Other,Other,,group_531,"Language: en; Ambiguous title, requires manual review"
Select option:,Other,Other,,group_25,"Language: en; Ambiguous title, requires manual review"
Select Option Below,Other,Other,,daba7738-9993-4284-b683-2c8f8f3fcdec,"Language: en; Ambiguous title, requires manual review"
Select Pack,Quantity,Quantity,,group_84,Language: en
Select Package/Size,Other,Other,Size,97eac978-d8f6-450c-a7a8-ced7a49e88c1,"Language: en; Ambiguous title, requires manual review"
select palette color & size,Size,Size,Color,group_61,Language: unknown
Select Pearl Color,Color,Color,,group_219,Language: en
Select Plan,Other,Other,,d67c0a25-fcdc-4b7b-88cc-bf31d0023615,"Language: en; Ambiguous title, requires manual review"
Select Product Size ,Size,Size,,group_91,Language: unknown
Select Product To Upgrade,Other,Other,,80659c84-5d01-498d-b24f-83064913f519,"Language: en; Ambiguous title, requires manual review"
Select Quantity!,Quantity,Quantity,,group_58,Language: en
Select Ring,Other,Other,,group_1309,"Language: en; Ambiguous title, requires manual review"
SELECT ROSEWATER Adventure Fit Size:,Size,Size,,4d3205cb-df24-409b-90a4-009fb3024fcb,Language: unknown
SELECT SAGE Deep Fit Size:,Size,Size,,group_1305,Language: unknown
Select & Save Options,Other,Other,,e740103e-74d4-45ee-96d3-f9730b3a3fe9,"Language: en; Ambiguous title, requires manual review"
SELECT SERVING,Other,Other,,group_175,"Language: unknown; Ambiguous title, requires manual review"
Select Shade,Color,Color,,group_86,Language: en
Select shirt size,Size,Size,,d50609ed-ae09-4650-9c23-e3c7506e8111,Language: en
select size,Other,Other,,group_8,Language: unknown
Select-Size,Other,Other,Size,9587cef5-7a19-4986-a219-949fa31b53a6,Language: unknown; Fuzzy match: select size (score: 95)
Select Sporty Fit - Black Size,Size,Size,,group_1310,Language: en
Select Sporty Fit - Black Size:,Size,Size,,group_1310,Language: en
SELECT Sporty Fit Black Size:,Size,Size,,group_1310,Language: en
Select Sporty Fit - Blue Size,Size,Size,,group_1310,Language: en
Select Sporty Fit - Grey Size,Size,Size,,group_1311,Language: en
Select Sporty Fit Grey Size:,Size,Size,,group_1311,Language: en
Select Sporty Fit - Pineapple Size:,Size,Size,,7051dad1-f780-4dc9-b2fb-0d2f2e51b211,Language: en
SELECT Sporty Fit Rosewater Size:,Size,Size,,cf4ab8f7-14b8-4afe-a9ed-f4db259c3300,Language: en
Select Sporty Fit - White Size:,Size,Size,,group_1310,Language: en
SELECT Sporty Fit White Size:,Size,Size,,group_1310,Language: en
Select Stone,Other,Other,,group_152,"Language: en; Ambiguous title, requires manual review"
Select Swing Chair Style,Style,Style,,4b86b4c2-c48e-4f18-817a-94b96f4330be,Language: en
Select Swing Size,Size,Size,,group_557,Language: en
Select Swing Size ,Size,Size,,group_557,Language: en
Select Table Style,Style,Style,,4b73a439-1be2-4e38-9200-9386e0a19cf3,Language: en
Select Teacup & Saucer Quantity,Quantity,Quantity,,0b25c449-32b9-4727-be75-0cf2ff29c57e,Language: en
Select the amount,Other,Other,,group_59,"Language: en; Ambiguous title, requires manual review"
SELECT THREAD SIZE,Size,Size,,group_72,Language: en
Select Tile Quantity,Quantity,Quantity,,4d10081e-57ec-4c30-bf3a-0d95228287b7,Language: en
select tool,Other,Other,,group_123,"Language: en; Ambiguous title, requires manual review"
Select Type,Style,Style,,group_1302,Language: en
Select Value,Other,Other,,group_380,"Language: unknown; Ambiguous title, requires manual review"
Select Value:,Other,Other,,group_380,"Language: unknown; Ambiguous title, requires manual review"
Select Variety,Other,Other,,group_638,"Language: en; Ambiguous title, requires manual review"
SELECT WHICH SIDE STRAP YOU NEED:,Other,Other,,87ffee91-cdf7-4b68-b783-36a5801526c3,"Language: unknown; Ambiguous title, requires manual review"
SELECT WHITE Deep Fit Size:,Size,Size,,group_1304,Language: unknown
SELECT WHITE Everyday Fit Size:,Size,Size,,a3b0a0a4-157a-4df1-9948-49195dd5b8e9,Language: en
Select your benefit,Other,Other,,group_1312,"Language: en; Ambiguous title, requires manual review"
Select Your Benefit,Other,Other,,group_1312,"Language: en; Ambiguous title, requires manual review"
Select Your Blanket,Other,Other,,444138d5-d706-4128-bfb6-7e084e0d32ad,"Language: en; Ambiguous title, requires manual review"
Select Your Blind:,Other,Other,,group_202,"Language: en; Ambiguous title, requires manual review"
Select your BODY WASH benefit!,Other,Other,,9d8e22ed-b477-44ac-a393-295efb60f0c0,"Language: en; Ambiguous title, requires manual review"
Select your Case Bundle Quantity,Quantity,Quantity,,group_1303,Language: en
Select Your Coffee,Other,Other,,group_176,"Language: en; Ambiguous title, requires manual review"
Select Your Console,Other,Other,,group_1087,"Language: unknown; Ambiguous title, requires manual review"
Select Your Crankset Color,Color,Color,,ac0360bc-c113-40d3-b723-e48fd56b127e,Language: en
Select your DAC,Other,Other,,9df6b9fc-c5eb-4de1-88a0-e5e259225eb4,"Language: en; Ambiguous title, requires manual review"
Select Your Device Model,Other,Other,,f749624f-4f98-4999-8021-e3233b399186,"Language: en; Ambiguous title, requires manual review"
Select Your Donation Amount,Other,Other,,group_889,"Language: en; Ambiguous title, requires manual review"
Select Your Grind,Other,Other,,c19f4e5e-7fcc-4e98-9740-2b6faf2de556,"Language: en; Ambiguous title, requires manual review"
Select Your Grip Option,Other,Other,,60da1812-43d3-458f-bb9e-aeda6b8b1073,"Language: en; Ambiguous title, requires manual review"
Select your Height,Size,Size,,1fad199c-01ae-4b76-a480-73ac84b0bb91,Language: en
Select Your Kit,Other,Other,,group_258,"Language: en; Ambiguous title, requires manual review"
Select Your Lip Gloss,Other,Other,,group_1196,"Language: en; Ambiguous title, requires manual review"
Select Your Lipstick,Other,Other,,group_86,"Language: en; Ambiguous title, requires manual review"
Select Your Lipstick (2) (Select Your Shade),Color,Color,,group_86,Language: en
Select Your Lipstick Shade,Color,Color,,group_86,Language: en
Select your moistuizer,Other,Other,,1323fe1f-f10a-40ac-8f08-07c9210e7fed,"Language: unknown; Ambiguous title, requires manual review"
Select Your Pack,Quantity,Quantity,,group_84,Language: en
Select Your Package:,Other,Other,,19e24781-1620-4950-a3ef-3e8959dd324e,"Language: en; Ambiguous title, requires manual review"
Select your Pearl,Other,Other,,group_219,"Language: en; Ambiguous title, requires manual review"
Select Your Pivot Bar,Other,Other,,c8cd55f0-9cdc-44a1-8168-709ae1e2c25f,"Language: en; Ambiguous title, requires manual review"
SELECT YOUR RING,Other,Other,,group_1309,"Language: en; Ambiguous title, requires manual review"
Select your ring or pendant,Other,Other,,3721fd8b-6ce9-41ff-b9dc-2bcc6d0d15ac,"Language: en; Ambiguous title, requires manual review"
Select Your Shade,Color,Color,,group_86,Language: en
Select your SHAMPOO benefit!,Other,Other,,group_1312,"Language: en; Ambiguous title, requires manual review"
Select Your Size ,Size,Size,,group_39,Language: en
Select your spot treatment,Other,Other,,a00e40f2-9923-4c25-ad86-e45de8d67e85,"Language: en; Ambiguous title, requires manual review"
SELECT YOUR SWIM BOTTOMS,Other,Other,,76aec7ef-a65a-4d11-80c9-f76969482902,"Language: en; Ambiguous title, requires manual review"
SELECT YOUR SWIMSUIT,Other,Other,,ba0eae48-58e5-4618-a165-5db3dd3ba57c,"Language: en; Ambiguous title, requires manual review"
Select Your System,Other,Other,,5df50d34-2ea9-47aa-ba06-2a3f95867a31,"Language: en; Ambiguous title, requires manual review"
Select Your Vehicle,Other,Other,,group_396,"Language: en; Ambiguous title, requires manual review"
Select your Wagon Size,Size,Size,,8da3f9e7-92ff-42d3-9d0e-e5a09a29bb69,Language: en
Semi-Auto or Volumetric,Other,Other,,2ec4c872-0ee4-4b4d-a82d-41e17757ea8d,"Language: unknown; Ambiguous title, requires manual review"
Send as Gift,Other,Other,,3b72eb77-5520-419d-bb59-0d96b54d9a29,"Language: en; Ambiguous title, requires manual review"
Seneca Dress in Red & Beige Embellished Wool (Title),Color,Color,,5b1a8212-b6a4-4776-96f5-4c8a79130b19,Language: en
Sent,Scent,Scent,,ba3553d0-5fd1-4952-8269-81a438c03c42,Language: unknown
Sequin Boxy Top (Tops),Other,Other,,group_1031,"Language: en; Ambiguous title, requires manual review"
Sequin Flared Pant (Bottom),Other,Other,,5ac199bb-5b3a-4538-abc3-cce020386a80,"Language: en; Ambiguous title, requires manual review"
Sequin Jacket & Bralette Set (Tops),Other,Other,,f7fd3d83-5567-4632-a18b-68a3afc8d47f,"Language: en; Ambiguous title, requires manual review"
Sequin Lace Pant (Size),Size,Size,,12208ef3-742c-422a-8e01-0bc929d33140,Language: unknown
Sequin Lace Peplum Top (Size),Size,Size,,5d53dbd5-46bc-452b-b8c7-786fd6a84266,Language: en
Sequin Straight Pant (Size),Size,Size,,58fb8614-b567-4360-96e6-c58cc1cea9ac,Language: en
Sequin Stripe Long Top (Size),Size,Size,,b6a1f71a-7c9c-46c1-95e7-36cae51fa9a2,Language: en
Sequin Stripe Pant (Size),Size,Size,,e77d5fd0-a04e-4c96-af82-c584952868fa,Language: unknown
SER,Other,Other,,b376d6a6-8078-4c4b-a94f-48c478bbf904,"Language: unknown; Ambiguous title, requires manual review"
Serenity Bandeau | Top (Size),Size,Size,,6d39d2d2-a65c-4266-89f2-3ae9b5fc3a55,Language: en
Serenity Bralette | Top (Size),Size,Size,,d29dafb7-897c-40eb-a8df-0ebd7160c5f0,Language: en
Serenity Triangle | Top (Size),Size,Size,,c83c4fc3-79a4-4f5a-8cf8-23c306512c9c,Language: en
Serenity Underwire | Top (Size),Size,Size,,c0e36a9b-c093-465f-9eeb-6958540013e7,Language: unknown
SERIES,Other,Other,,74b32486-c1e7-4fff-8e41-64fa0d349ebe,"Language: unknown; Ambiguous title, requires manual review"
SERINA SNEAKERS YELLOW SUEDE (Size),Size,Size,,bb5cadae-1165-41fb-adaa-17566c60da2f,Language: unknown
Serpent Flow Earrings (Size),Size,Size,,b18f7bd7-d377-4c92-a94c-043018ba2e54,Language: unknown
Serrated Yes/No,Other,Other,,0959852e-737d-4ff0-a743-b308eda007c2,"Language: en; Ambiguous title, requires manual review"
Serum (.5 oz),Other,Other,,4a7d83d5-53a1-4170-9066-959630956493,"Language: unknown; Ambiguous title, requires manual review"
SERVICE,Other,Other,,group_624,"Language: unknown; Ambiguous title, requires manual review"
Service Labor Fees,Other,Other,,45c6d56f-3169-4178-8b8e-c3598c801b6b,"Language: en; Ambiguous title, requires manual review"
Service Life:,Other,Other,,group_626,"Language: en; Ambiguous title, requires manual review"
Service Option,Other,Other,,group_624,"Language: en; Ambiguous title, requires manual review"
Service optional,Other,Other,,70cc071c-6507-49a7-af09-0a52ff9f9849,"Language: en; Ambiguous title, requires manual review"
Service Utensils,Other,Other,,9610ce23-e0f7-412c-8798-60ee46a183fc,"Language: en; Ambiguous title, requires manual review"
Serving,Quantity,Quantity,,group_175,Language: en
Serving per container,Other,Other,,group_294,"Language: en; Ambiguous title, requires manual review"
Serving size,Size,Size,,group_175,Language: en
SERVING SIZE,Size,Size,,group_175,Language: unknown
Serving Type,Style,Style,,group_175,Language: unknown
SESSION,Other,Other,,40a2ffcd-7846-4fe3-be8b-ad4d7267fb7e,"Language: unknown; Ambiguous title, requires manual review"
Session Time,Other,Other,,e73a60b0-7164-4254-91ae-92c9a0eea37f,"Language: unknown; Ambiguous title, requires manual review"
Set ,Other,Other,,group_346,"Language: unknown; Ambiguous title, requires manual review"
Set And Single Piece,Other,Other,,cd242d6e-880b-4c7c-aed0-434e7bb06792,"Language: unknown; Ambiguous title, requires manual review"
Set Color Finish,Color,Color,,7c0692ea-099a-4c1f-a73a-e34000df5cfb,Language: en
Set or Single,Other,Other,,c419de66-f0e3-48b5-8f40-3bde47ffccc1,"Language: unknown; Ambiguous title, requires manual review"
Set Piece,Other,Other,,group_109,"Language: unknown; Ambiguous title, requires manual review"
Set Quantity,Quantity,Quantity,,a5b4ff7c-064f-4acb-a4a7-1f23612707e7,Language: en
SetScr,Other,Other,,45bf12e3-8cf9-4eef-910e-cb2fd3e2f76f,"Language: en; Ambiguous title, requires manual review"
SET SIZE,Size,Size,,group_346,Language: unknown
SETTING,Other,Other,,group_1281,"Language: unknown; Ambiguous title, requires manual review"
Setting Option,Other,Other,,group_1281,"Language: en; Ambiguous title, requires manual review"
Shade 1,Color,Color,,group_86,Language: unknown
Shade Diameter,Size,Size,,ce467028-5f88-48e0-a0d4-fcf2565de5ef,Language: unknown
Shade Eye,Color,Color,,fc7bc591-0fe8-466e-92fb-a5dea9ff0873,Language: unknown
