Original_Title,Normalized_Title,Primary_Attribute,Secondary_Attribute,Group_ID,Notes
Size & Wattage,Size,Size,,group_75,Language: de
Hanging Chains or Ropes,Other,Other,,group_79,"Language: en; Ambiguous title, requires manual review"
Sleeve,Other,Other,,group_108,"Language: nl; Ambiguous title, requires manual review"
Select Lens Power,Other,Other,,group_170,"Language: en; Ambiguous title, requires manual review"
Pattern Format,Style,Style,,67b3e214-3ee4-44eb-9325-6f0c4022a541,Language: en
Clasp,Hardware,Hardware,,group_104,Language: es
Quote,Other,Other,,fc150b33-e99e-4518-861f-20d4e460d1ed,"Language: it; Ambiguous title, requires manual review"
Pack Count,Quantity,Quantity,,b8f15d88-8e4a-419a-8527-22110985c8da,Language: en
Custom Pricing Per Bow Tie,Other,Other,,group_178,"Language: en; Ambiguous title, requires manual review"
Choose 1,Other,Other,,group_107,"Language: af; Ambiguous title, requires manual review"
Pole Color,Color,Color,,2737f951-835f-476d-86b1-276dedda03ff,Language: ro
Onesize,Other,Other,,7d69a73b-f3a8-467e-af90-129f2f046dae,"Language: tr; Ambiguous title, requires manual review"
Select Your Size:,Size,Size,,group_190,Language: en
Metal &amp; Accents (M:moissanite D:diamond),Material,Material,,d62aa725-3206-43cc-9a9a-e8d36d20d750,Language: ca
Plan,Other,Other,,d3603158-64bf-4970-9a54-6999fbca3bd1,"Language: tl; Ambiguous title, requires manual review"
Lens Coating:,Other,Other,,group_191,"Language: en; Ambiguous title, requires manual review"
Size/Material,Other,Other,Size,2a2754fc-9b69-4cab-a450-a4e531c9b42d,"Language: ro; Ambiguous title, requires manual review"
Signs,Other,Other,,2c9c2fab-9a1a-4f67-a9f3-de082aa41384,"Language: de; Ambiguous title, requires manual review"
Pendant,Other,Other,,group_179,"Language: id; Ambiguous title, requires manual review"
Metal Color x Length,Size,Size,Color,group_7,Language: en
Minimum Length,Size,Size,,6e81eb82-1903-4fb3-9f66-f75329226876,Language: de
Stock,Other,Other,,1867efdd-1b1d-438d-a267-73af1ba30345,"Language: sv; Ambiguous title, requires manual review"
Coffee,Other,Other,,11934d98-63bf-4235-b20f-480046cb7108,"Language: en; Ambiguous title, requires manual review"
CHOOSE YOUR LENGTH,Size,Size,,group_31,Language: cy
Size (Regular),Size,Size,,60664a7e-cb6c-4395-aedb-a2e9dfeb1ff1,Language: ro
Set Options,Other,Other,,25d35781-bcf1-4b5c-bc81-ce8f9884c642,"Language: fr; Ambiguous title, requires manual review"
Mat Style,Style,Style,,77173607-062d-4303-88c6-3c15e2d16340,Language: en
Nozzle Size,Size,Size,,f8105d75-a8dd-470f-a968-485159919e69,Language: hu
Basketball Size,Size,Size,,9f6a33de-d8df-4c29-9c89-69babd559158,Language: hu
Rating,Other,Other,,e26b126c-5b9d-4fe5-a08f-354ea9151666,"Language: tl; Ambiguous title, requires manual review"
Gift Recipient Country,Other,Other,,d5e0540f-46dc-4f59-9609-0135d4802f06,"Language: en; Ambiguous title, requires manual review"
Initial Letter,Letter,Letter,,87840b93-d4ce-4af1-86d3-33d18d4cb0ae,Language: it
Watch Size,Size,Size,,group_144,Language: de
Your second rollie scent,Scent,Scent,,355d20e6-a8c1-46bd-afa7-2232f6001e4e,Language: fr
BOOTY SIZE,Size,Size,,ed45b622-91fe-4348-ba0f-66d0d5183ae0,Language: de
Logo,Other,Other,,7f3391f3-ea6d-44d8-8d48-7c51a55acf3b,"Language: sl; Ambiguous title, requires manual review"
Your first rollie scent,Scent,Scent,,c41442a4-df98-46c7-a6b1-34ec9f958e36,Language: en
model,Style,Style,,group_35,Language: it
Panels,Other,Other,,8a9780a8-d975-47e2-8f58-834e777df6c3,"Language: ca; Ambiguous title, requires manual review"
Dial Color,Color,Color,,group_192,Language: it
Bag Color,Color,Color,,group_149,Language: tl
taille de la bague,Size,Size,,a77cdc3f-9276-4f3e-9aec-b50d324e6a01,Language: fr
Depth,Size,Size,,group_59,Language: nl
Package Quantities,Quantity,Quantity,,e4cc5a46-998f-49a9-bfaa-efff6184a963,Language: fr
Trigger upgrade,Other,Other,,4240d323-40dd-4cc2-a597-a8e6f7eb72a0,"Language: da; Ambiguous title, requires manual review"
Fabric option,Material,Material,,group_193,Language: en
Cover,Other,Other,,group_138,"Language: no; Ambiguous title, requires manual review"
Personalized Letter,Letter,Letter,,c569cbc1-2504-484c-ba91-e0775933d74d,Language: it
Custom Pricing Per Pocket Square,Other,Other,,96cde77b-6511-4fbd-8474-14372bb5f403,"Language: en; Ambiguous title, requires manual review"
Choose Your Chain Length,Size,Size,,group_31,Language: en
Wheel,Other,Other,,group_182,"Language: nl; Ambiguous title, requires manual review"
Combo Box,Other,Other,,c267f30f-fc5d-4188-a929-123fd5ef4f4a,"Language: pt; Ambiguous title, requires manual review"
Screen Size,Size,Size,,group_125,Language: nl
straw type,Style,Style,,group_194,Language: pl
SIze,Size,Size,,17e31efa-5d5a-4fea-8c06-f1a2d8f263c4,Language: pl
Rooted/Non-Rooted,Other,Other,,b9da885f-15f7-4768-a35c-3319d5d73ac5,"Language: en; Ambiguous title, requires manual review"
Urn Type,Style,Style,,3fae680b-5ac6-4daf-b5a3-d116b9a61578,Language: en
Material Colors,Material,Material,Color,bf1cf604-020b-4d37-a49d-9ec96b770aa4,Language: en; Fuzzy match: material/color (score: 97)
Optional Engraving,Style,Style,,b8f48e86-2aab-4e5d-b875-910f94e0537e,Language: en
Rod Length,Hardware,Hardware,,73f91bda-5823-43fc-bcfb-8b8358848fbf,Language: en
Print Color,Color,Color,,group_102,Language: en
Choose a Size:,Size,Size,,group_107,Language: en
<b>Bundles</b>,Other,Other,,2a0baff0-1e97-4ef1-b346-80a475d04f0f,"Language: de; Ambiguous title, requires manual review"
Bedding size,Size,Size,,group_136,Language: cy
Size - Bra,Size,Size,,1e1287d7-375d-4b53-bcc8-7df803080184,Language: de
Santos de Cartier Size,Size,Size,,46975d8b-3d34-481c-8104-09eae35f54ce,Language: es
GLASS,Material,Material,,group_66,Language: de
Dog Size,Size,Size,,47d705fb-cbc3-46c1-a9dd-77f94a6d37ba,Language: de
Choose Strap,Other,Other,,group_113,"Language: en; Ambiguous title, requires manual review"
UV,Other,Other,,d7c85ae0-c357-438d-aae1-5a3ccad60a92,"Language: sw; Ambiguous title, requires manual review"
Product Size (Inner Circumference in Inches),Size,Size,,b2679db5-b1a7-420b-86bc-d121f19695eb,Language: de
EMT Conduit Size,Size,Size,,6b912f1c-0b45-4585-b8ba-cb166020e809,Language: nl
pack size,Quantity,Quantity,,group_32,Language: pl
Spool Type,Style,Style,,group_139,Language: en
Center stone size:,Size,Size,,64ec9ec8-50dd-483d-a0a5-ae81d7185362,Language: it
Select Your Color:,Color,Color,,c0a03f80-87d3-4704-a01c-87278455ef0a,Language: en
Ingredient,Other,Other,,21d86473-ca4d-43a0-921c-155f6a90baa3,"Language: af; Ambiguous title, requires manual review"
Lens Type:,Other,Other,,group_71,Language: fr
Size For Item #2,Size,Size,,group_195,Language: de
Engraving on the handle,Other,Other,,ed10a7c6-3d41-494f-a417-46522adb4d72,"Language: en; Ambiguous title, requires manual review"
Size For Item #1,Size,Size,,group_195,Language: de
Is this lock for a Single or Double Door?,Other,Other,,c4b20f32-7480-489f-92e7-b70be1bf8c9c,"Language: en; Ambiguous title, requires manual review"
Material ,Material,Material,,group_4,Language: ro
Year,Other,Other,,0255c56f-6dc6-401b-98e2-83df4e284512,"Language: tr; Ambiguous title, requires manual review"
Select Your Lock:,Other,Other,,5fd4f399-3288-4a0b-9a03-005d5905b633,"Language: en; Ambiguous title, requires manual review"
Number of Letters,Quantity,Quantity,,7d1d716b-2bcb-470e-bf41-6d38abe57176,Language: en
Choose color,Color,Color,,group_189,Language: en
Body Colors,Other,Other,Color,954b6943-2d0f-4483-a58d-fd0f973d989d,"Language: en; Ambiguous title, requires manual review"
Size and Weight,Size,Size,,7b18acff-e177-44bd-ab90-580b2763535d,Language: de
CHOOSE FROM:,Other,Other,,e24f1f0e-aead-4bb7-b707-2e8333dbbe61,"Language: en; Ambiguous title, requires manual review"
Driveshell,Other,Other,,59b6e3e9-e674-48b6-88b1-5f9e67141a4c,"Language: en; Ambiguous title, requires manual review"
Chest Size,Size,Size,,263f61c6-e449-4d47-a48e-66da6c7144b4,Language: de
Harvest & Season,Other,Other,,3870d42f-70de-460b-b543-647ef6ff3e18,"Language: en; Ambiguous title, requires manual review"
RING SIZE,Size,Size,,group_26,Language: de
Carat Weight:,Other,Other,,group_44,Language: en
Select Seat And Back Cushion Fabric,Material,Material,,e5387685-e1f1-4fbc-bc81-99411b8584b2,Language: en
Trenchcoat Size,Size,Size,,80ef21f2-ee47-4b18-b74d-dfed8a25aac6,Language: en
Bundle + Save,Quantity,Quantity,,group_153,Language: no
Burner Size,Size,Size,,group_115,Language: de
Flavor/Serving,Other,Other,,86931ed6-d5d8-4223-b46e-d10396e29745,"Language: no; Ambiguous title, requires manual review"
Part Design,Style,Style,,c40b6470-372b-4775-829f-784184f820af,Language: nl
Plwood Type,Style,Style,,76d84b7b-e4b6-4fa2-83c6-ed0a0da40513,Language: cy
Bulk Savings,Other,Other,,13c98cdb-c11d-4ac3-a26f-c09175b510fc,"Language: no; Ambiguous title, requires manual review"
Connector Type,Style,Style,,group_148,Language: en
Premium Package,Other,Other,,d154f634-39f4-4339-8b1f-361647c05324,"Language: pl; Ambiguous title, requires manual review"
Plant,Other,Other,,group_17,"Language: es; Ambiguous title, requires manual review"
Size : Fabric (One Meter),Size,Size,,4728bb2c-a98d-45a6-9bc5-968e4664d752,Language: de
Wire Gauge,Other,Other,,93cdb4e2-3c0f-4052-96b3-2b5b8778c73f,"Language: de; Ambiguous title, requires manual review"
WOMENS BOTTOMS,Other,Other,,6165f2fa-7dce-4380-9c03-406dfca61d77,"Language: de; Ambiguous title, requires manual review"
Pack Of,Quantity,Quantity,,group_134,Language: en
Lampshade Color,Color,Color,,98e659c9-4957-47d9-a60f-f1a6af9ff968,Language: es
Ingredients,Other,Other,,36ada06b-62c2-429f-862e-c7081c8c09e2,"Language: af; Ambiguous title, requires manual review"
Ct,Other,Other,,7c3f8da1-4f61-4b89-b3bc-68854b824960,"Language: en; Ambiguous title, requires manual review"
Gem,Other,Other,,group_160,"Language: de; Ambiguous title, requires manual review"
Quantity:,Quantity,Quantity,,group_16,Language: en
Optional Clearcoat,Other,Other,,group_196,"Language: en; Ambiguous title, requires manual review"
Lens type,Other,Other,,group_71,Language: fr
WEIGHT,Other,Other,,group_20,Language: sw
Set Option,Other,Other,,c131794e-3407-4148-9664-5bc381ab9774,"Language: fr; Ambiguous title, requires manual review"
Lens Tint (All lenses include AR & Blue Light Filter),Color,Color,,8e4a9473-c103-4223-a144-6aa31407c4ef,Language: fr
Pant Length,Size,Size,,group_163,Language: tl
Curl Type,Style,Style,,group_197,Language: en
Assortment,Other,Other,,19782201-1609-4f88-a98a-0c492b683c64,"Language: en; Ambiguous title, requires manual review"
height,Size,Size,,group_54,Language: en
Buy More & Save!,Other,Other,,group_120,"Language: en; Ambiguous title, requires manual review"
Species,Other,Other,,db61fd4a-61c0-43e0-9a10-715ae5a36334,"Language: pl; Ambiguous title, requires manual review"
Volume:,Other,Other,,group_117,"Language: ro; Ambiguous title, requires manual review"
Phone Case Color,Color,Color,,767374f2-d054-42f7-8745-4610c00fd117,Language: en
Deskmat,Other,Other,,26a1d33b-75dc-45bb-97cc-8cd8ad60a458,"Language: no; Ambiguous title, requires manual review"
Sectional Configuration,Other,Other,,7db479b3-eafc-4e72-89e9-f1c3d0b3d2a3,"Language: en; Ambiguous title, requires manual review"
Diamond  Carat Weight:,Other,Other,,group_44,"Language: en; Ambiguous title, requires manual review"
Cushion Pad,Other,Other,,20330fe1-4c73-4d57-9146-548fdab72f11,"Language: en; Ambiguous title, requires manual review"
Bundles,Other,Other,,c43650e2-5cd2-4e9f-8684-0bf3d6152131,"Language: de; Ambiguous title, requires manual review"
Charm,Other,Other,,group_164,"Language: en; Ambiguous title, requires manual review"
Kit Type,Style,Style,,group_132,Language: no
SCENT,Scent,Scent,,group_53,Language: de
Tray Size,Size,Size,,e833fb8c-a352-4729-9760-6e22579efd7c,Language: tr
Stitching Color,Color,Color,,f141f7b1-7920-4e63-b9aa-d9c7dd036306,Language: en
Interior Knob Shape,Style,Style,,622c33e3-af95-475a-a2f4-06e6fd50f770,Language: en
Boxes,Other,Other,,48876cc2-f137-4af3-9d01-ec6ae7ae92cc,"Language: fr; Ambiguous title, requires manual review"
Step 1 Select Your Size,Size,Size,,9879608c-66cb-4ab5-bbf2-68f02651ee8b,Language: en
CHAIN,Hardware,Hardware,,group_158,Language: en
PADDLE GRIP CIRCUMFERENCE,Other,Other,,6c600eec-6d15-4950-aaca-f7e83f6c888d,"Language: en; Ambiguous title, requires manual review"
Boot Size,Size,Size,,dc99f57b-966e-4323-b495-26df98866339,Language: nl
Fabric Option,Material,Material,,group_193,Language: en
Pick Your Plant,Other,Other,,a1a5c700-fcc8-4878-88f5-43ca45de4515,"Language: en; Ambiguous title, requires manual review"
Hub Color,Color,Color,,group_198,Language: en
Availability,Other,Other,,d0feadc9-176d-427a-8dd7-719cf83772c5,"Language: tl; Ambiguous title, requires manual review"
Pound Test,Other,Other,,0a1f9952-4d70-4833-b7b6-a5a2e9528264,"Language: en; Ambiguous title, requires manual review"
Float Size,Size,Size,,5f3b28be-de15-4329-8361-64ab125e523b,Language: ro
Travel,Other,Other,,50c43353-4a87-42f9-b6f7-3a72e9805ee1,"Language: sl; Ambiguous title, requires manual review"
Wooden box,Other,Other,,885aad75-b601-4465-8460-7104eac55d24,"Language: nl; Ambiguous title, requires manual review"
Wheel Type,Style,Style,,group_182,Language: nl
ACC,Other,Other,,5d66a969-ecbf-41e4-a613-16b182ac14d4,"Language: tl; Ambiguous title, requires manual review"
Style ,Style,Style,,group_3,Language: no
Attachment,Other,Other,,3f0cb79e-e904-4e84-8788-ca366a2a3939,"Language: de; Ambiguous title, requires manual review"
Choose Width,Size,Size,,03c27984-a425-40f4-90e4-f5efd78721a5,Language: en
Luxe Finish,Other,Other,,53f6189b-f2ef-45d7-931e-f8129018276e,"Language: sq; Ambiguous title, requires manual review"
Center Size,Size,Size,,72e27b73-f5b5-4625-9eb8-b58afe6e2ccb,Language: de
Gauge × Diameter,Size,Size,,group_162,Language: de
Fire Glass Color,Color,Color,,795b3e30-7f19-4c95-967f-84bfa196eeb7,Language: en
Natural Stones,Other,Other,,af1f7a36-26b1-40d5-80ee-ecb5675f1857,"Language: en; Ambiguous title, requires manual review"
Add a leash?,Other,Other,,5e116961-0f50-45d1-b396-b9269f532152,"Language: en; Ambiguous title, requires manual review"
Choose Chain Style,Style,Style,,group_31,Language: en
SERVINGS,Quantity,Quantity,,group_67,Language: de
Select a Size,Other,Other,Size,group_21,Language: ro; Fuzzy match: select size (score: 92)
Gauge × Length,Size,Size,,group_135,Language: de
Option 1,Other,Other,,group_23,Language: en
Flip Clip Size,Size,Size,,group_199,Language: ro
Seat Color,Color,Color,,344664e5-667f-4003-8dfb-4c917d166363,Language: en
Gold color,Color,Color,,group_30,Language: en
Stretch:,Other,Other,,fb97c581-30cc-4197-a7a4-172600443e07,"Language: de; Ambiguous title, requires manual review"
Flip Clip Shape,Style,Style,,group_199,Language: en
Strap Type,Style,Style,,group_113,Language: en
S-M-L-XL,Other,Other,,c63d25cf-2670-4e8f-908c-f1c1d2468235,"Language: ca; Ambiguous title, requires manual review"
Choose Engraving,Other,Other,,group_92,"Language: af; Ambiguous title, requires manual review"
Model Type,Style,Style,,group_35,Language: no
Burner and Valve Option,Other,Other,,4e5638e7-7a33-47d4-9374-41a7a8f2bad8,"Language: en; Ambiguous title, requires manual review"
Pendant Size,Size,Size,,group_179,Language: id
Stroller Color,Color,Color,,11fc9fff-6c66-449a-a5fb-6acd5acf9159,Language: en
Frame Colour,Color,Color,,9ed5674c-b980-4918-8238-f2aee840899a,Language: fr
Lever Type,Style,Style,,a6bd3660-ea23-439f-9503-465517dd1dbf,Language: no
Number of Characters,Quantity,Quantity,,6e5cc722-5a8f-4c3d-b18c-f999dbc5098a,Language: en
LENGTHS,Size,Size,,996b41aa-60e6-436a-ac5c-9cd8a157bf73,Language: fr
Case Color,Color,Color,,group_10,Language: es
Body and Door Colors,Other,Other,Color,4812fba7-d3f4-4039-80dc-325a679a18b4,"Language: en; Ambiguous title, requires manual review"
Size (inches),Size,Size,,group_82,Language: de
Arm Side,Other,Other,,70e9f691-4a0f-4a87-8e6d-c54954eb85be,"Language: de; Ambiguous title, requires manual review"
Leg Finish,Other,Other,,51fb6577-ee42-49c1-bc1b-b372cd6cd110,"Language: de; Ambiguous title, requires manual review"
Base Color,Color,Color,,group_94,Language: en
Personalisation,Other,Other,,05b6774b-27f4-4888-9874-84441188f4b8,Language: it
Color Temperature,Color,Color,,group_181,Language: ro
Number of Starter Packs,Quantity,Quantity,,089d28a6-3a61-459c-8b78-2f6a918d30aa,Language: en
Personalize,Other,Other,,bb11a3cd-c469-4d41-bcf5-d89b91dade64,"Language: it; Ambiguous title, requires manual review"
Coating,Other,Other,,group_191,"Language: en; Ambiguous title, requires manual review"
Link Size,Size,Size,,2919b5a5-e7f6-4d15-9566-47f01787a1c3,Language: de
Single or Pair?,Quantity,Quantity,,group_100,Language: en
Ready to order for your project?  Choose bundle of 6 below.,Quantity,Quantity,,group_110,Language: en
Program,Other,Other,,e3c12bde-994b-456b-a9c0-5e07675af127,"Language: hr; Ambiguous title, requires manual review"
Compatibility,Other,Other,,4f3c6d85-017f-4488-b5a8-e2f9ca516e32,"Language: tl; Ambiguous title, requires manual review"
Refill Quantity,Quantity,Quantity,,f45faff4-700d-4537-90b1-83b20c157842,Language: it
Cord Color,Color,Color,,31718505-cd8d-4e42-a5e0-fbe2fe05d6a7,Language: en
Inserts,Other,Other,,abf6fa03-9412-407a-9111-e4225b64792f,"Language: de; Ambiguous title, requires manual review"
Collection,Style,Style,,57a8b45c-f466-480e-b5b8-94f4cad99854,Language: en
Glitter,Other,Other,,d5998663-081a-4329-b51b-29444e61ace6,"Language: de; Ambiguous title, requires manual review"
Necklace Size,Size,Size,,3ca1d6e2-23c9-4926-8f31-d3c5dc63044d,Language: cs
PACK,Quantity,Quantity,,group_32,Language: tl
Package Option,Other,Other,,13b47f7e-8762-4f3f-80bf-42c51c8ad07f,"Language: en; Ambiguous title, requires manual review"
Case,Other,Other,,group_10,"Language: pt; Ambiguous title, requires manual review"
Shell Color,Color,Color,,e34b13a6-d234-4000-a423-eb9621a833a9,Language: en
Number of Tips,Quantity,Quantity,,ca92124a-ca4e-4eb7-b8fa-70705d052da6,Language: en
Bobble Color,Color,Color,,8308f571-e8e4-422f-9d09-17663f1cc5c1,Language: it
Size (Watch Strap),Size,Size,,fa040f3a-431e-4c0c-b2d7-846caaac4c12,Language: de
UK Size ,Size,Size,,group_47,Language: de
Classic T-shirt Size,Size,Size,,9b672950-7439-4c18-a30a-48b816ed940d,Language: en
Men's Wetsuit Size,Size,Size,,b532279e-1dd1-4509-893a-4362529b714c,Language: nl
Rod Diameter (in),Size,Size,,31dc4341-cfe2-4cac-a7a9-1290032febc1,Language: af
Background,Other,Other,,group_200,"Language: en; Ambiguous title, requires manual review"
Table Size,Size,Size,,group_186,Language: en
PLUG,Other,Other,,group_176,"Language: tl; Ambiguous title, requires manual review"
Chocolate,Other,Other,,group_184,"Language: it; Ambiguous title, requires manual review"
Cowhide Pillow,Other,Other,,8eb6d823-06d2-4b0b-a670-1f5d5f8318a7,"Language: en; Ambiguous title, requires manual review"
Pair,Quantity,Quantity,,a7d3db46-f1c4-4c38-adda-a2910f4ab831,Language: lt
Animal,Other,Other,,0c3eb023-0298-494d-8d43-60338cbb1be2,"Language: tl; Ambiguous title, requires manual review"
Womens + Mens Size,Size,Size,,4dbe439e-d68e-4ab7-8197-768379de8dc0,Language: de
Freehub Body,Other,Other,,babe889a-e18d-4e4c-a6c4-9002c12e204b,"Language: en; Ambiguous title, requires manual review"
Bracelet Inches:,Other,Other,,cbc4c450-7e8d-4ba3-b0b6-6151835a6f64,"Language: en; Ambiguous title, requires manual review"
Pillow Type,Style,Style,,6824c288-6eea-4d0a-a12d-973ff7bf578a,Language: en
Caffeine Level,Other,Other,,f9091e67-46b4-4e62-9be1-401e115a7860,"Language: de; Ambiguous title, requires manual review"
Wagon Model,Other,Other,,1a7fafa5-c732-4626-83d7-4d6ad891df9e,"Language: it; Ambiguous title, requires manual review"
Size - Smoothwear,Size,Size,,ba7c2019-b28b-4325-ac2f-1e479a82d0ba,Language: en
Strap width,Size,Size,,group_187,Language: en
Knots,Other,Other,,683fe0dd-695e-4a28-a3ab-7e0e962e3f87,"Language: lv; Ambiguous title, requires manual review"
Circle Size,Size,Size,,0273e00b-9e97-4dd5-a0c8-ce118a49a09a,Language: it
Single/Pair,Other,Other,,97699be7-461a-42a2-bf5c-90c929e55cf0,"Language: tl; Ambiguous title, requires manual review"
Box,Other,Other,,b89bb641-35a8-4999-b5eb-ca2ebe6012fa,"Language: so; Ambiguous title, requires manual review"
Hair Weft Length/inch,Other,Other,,6ea6d211-6a09-4af1-839f-e4d71fa0b714,"Language: en; Ambiguous title, requires manual review"
Torso Length,Size,Size,,354904a2-cd06-43ba-a72d-00825c5f9557,Language: en
Units,Other,Other,,e2e954ea-5cc0-4f8c-881b-40d80ba5b4c9,"Language: en; Ambiguous title, requires manual review"
Umbrella Option,Other,Other,,e0e3c21b-5504-4f67-82ed-b3e92aef472e,"Language: it; Ambiguous title, requires manual review"
CHAIN STYLE,Hardware,Hardware,,group_31,Language: so
TOWEL COLOR,Color,Color,,f2e74aef-b6dd-4fd9-950a-72a0c2b977be,Language: en
Birthstone Count,Quantity,Quantity,,ffb5eed9-fc28-4e05-8c81-36bf94ec2443,Language: en
Inches,Other,Other,,group_82,"Language: de; Ambiguous title, requires manual review"
COLOR/FINISH,Other,Other,Color,group_201,"Language: en; Ambiguous title, requires manual review"
Build Options,Other,Other,,c58a4202-465a-489a-ae4d-a2cea732ae39,"Language: en; Ambiguous title, requires manual review"
Flat Backing Length,Size,Size,,177f4049-283a-4e2d-870f-9190714b2e82,Language: tl
Recommended Accessories,Other,Other,,f5ae2539-a95a-4d3e-9980-6b42a681f8b8,"Language: en; Ambiguous title, requires manual review"
Add a matching velvet leash?,Other,Other,,6adfb87b-188e-4b71-8838-2f669c0fc78c,"Language: en; Ambiguous title, requires manual review"
AMOUNT,Quantity,Quantity,,group_46,Language: tl
System,Other,Other,,759b82ad-a651-4139-9507-0d480b6e77a8,"Language: da; Ambiguous title, requires manual review"
Mixed Grade,Other,Other,,ef54c312-751b-4416-9abc-8965d3866fb5,"Language: en; Ambiguous title, requires manual review"
Select Style ,Style,Style,,7f5c4eeb-724d-420c-839d-1ca9ea4687e6,Language: en
Unit Count,Quantity,Quantity,,a64d27d3-baba-402f-8872-e644285058ba,Language: en
Array,Other,Other,,fc916b60-5ae3-41b3-96a2-8ca5c83b8a06,"Language: tr; Ambiguous title, requires manual review"
Hanging Ropes Length,Size,Size,,group_79,Language: tl
DIAL COLOR,Color,Color,,group_192,Language: en
Select Grind,Other,Other,,group_57,"Language: en; Ambiguous title, requires manual review"
Action-Power,Other,Other,,373592ff-0e43-4448-a00b-68815304eb1d,"Language: en; Ambiguous title, requires manual review"
WOMEN'S SIZE,Size,Size,,group_127,Language: de
Please Select,Other,Other,,group_114,"Language: en; Ambiguous title, requires manual review"
Quarts,Other,Other,,79866227-9711-4543-a5ad-95e40c15050d,"Language: ca; Ambiguous title, requires manual review"
Pillow Quantity,Quantity,Quantity,,f1fe068e-6890-44d8-a6ae-725d603338c3,Language: en
Faceplate Color,Color,Color,,510360d7-d528-4307-ae40-270cc2c09134,Language: ro
Concrete Finish,Other,Other,,59148a70-f421-4f43-81a9-2682972319f6,"Language: en; Ambiguous title, requires manual review"
Belt,Other,Other,,group_180,"Language: nl; Ambiguous title, requires manual review"
External Personalisation:,Other,Other,,b040d69e-7a65-49f9-9b68-7ac2c093c743,"Language: en; Ambiguous title, requires manual review"
Add ons,Other,Other,,group_168,Language: cy
Select the warehouse location to ship out,Other,Other,,6da5bbad-8921-4294-8b9b-d8f94a0eb5a9,"Language: en; Ambiguous title, requires manual review"
Choose the length,Size,Size,,9a11170e-9ef0-4f86-9d27-db50a4515c27,Language: en
Ear Post Option,Other,Other,,e956bcbe-7abf-4660-bddc-c42978e809ff,"Language: en; Ambiguous title, requires manual review"
Try,Other,Other,,9319a255-a0ee-4ba8-9a2f-1377bf075ecf,"Language: vi; Ambiguous title, requires manual review"
Grip,Other,Other,,group_154,"Language: af; Ambiguous title, requires manual review"
Wax Color,Color,Color,,562a78c6-6d2a-40c7-b3ce-00cc862f11d2,Language: so
XS-3XL,Other,Other,,eb720fc8-9142-4fd9-9dbd-f8f5920d3328,"Language: so; Ambiguous title, requires manual review"
Dhoti Size,Size,Size,,be64d250-e57b-4277-a6a7-7196bb8e3ff7,Language: sl
Purchase options,Other,Other,,9ad9f31f-c79e-4bee-ab2f-906ffae5ab30,"Language: en; Ambiguous title, requires manual review"
Jar Size,Size,Size,,15cb0afa-eca7-4a3f-84b7-56ff472f7adb,Language: de
Clarity,Other,Other,,f42ab51a-1228-4ec8-aeec-3ba2aa4211ec,"Language: en; Ambiguous title, requires manual review"
"BUY MORE, SAVE MORE",Other,Other,,group_120,Language: so
CHOOSE YOUR SIZE,Size,Size,,group_156,Language: en
Formula,Other,Other,,36af69c5-d3bf-4696-8b9a-b40c15c53439,"Language: ro; Ambiguous title, requires manual review"
Shipping from,Other,Other,,47b0b9a4-b832-4da6-a525-eefed7f54639,"Language: en; Ambiguous title, requires manual review"
Mixed Male & Female,Other,Other,,ce9c7237-0702-4bfe-bdf1-1689c89b1d99,"Language: en; Ambiguous title, requires manual review"
Quanity,Quantity,Quantity,,de48c19e-fea4-4269-8011-4910d6bdb793,Language: tl
Reticle,Other,Other,,0f6d878c-511a-413b-9336-85eec5a0d0fd,"Language: ro; Ambiguous title, requires manual review"
Case Size,Size,Size,,group_10,Language: pt
Individually wrapped sachets packaged as,Other,Other,,f249b45c-dba4-45e7-b443-7e2cd81892d3,"Language: en; Ambiguous title, requires manual review"
Strand Length,Size,Size,,08c60e53-0ab9-4252-b687-e9c1c296f3b4,Language: de
Remote Adapter,Other,Other,,dcf792e6-c926-4f7a-af9f-8fce79a81c11,"Language: ro; Ambiguous title, requires manual review"
Bearing,Other,Other,,group_188,"Language: id; Ambiguous title, requires manual review"
Bullnose,Other,Other,,dfe87506-6921-462e-8ce1-3b720e9633b4,"Language: sl; Ambiguous title, requires manual review"
Roof Style,Style,Style,,58f3bd24-084a-4f01-b08f-2bae4a920fa7,Language: en
Optional Protective Clearcoat,Other,Other,,group_98,"Language: en; Ambiguous title, requires manual review"
Added,Other,Other,,31ce9547-dc80-40a7-a271-69e8116474fd,"Language: cy; Ambiguous title, requires manual review"
Add Cup Holders & Wine Slot,Other,Other,,843d9396-d52c-4f09-8141-be0e4cb60af0,"Language: en; Ambiguous title, requires manual review"
Inseam (Length),Size,Size,,group_19,Language: en
No. of Pots,Other,Other,,d6dff569-4acd-4b9c-a70d-aec575817656,"Language: en; Ambiguous title, requires manual review"
Wood Color,Color,Color,,group_161,Language: en
Black,Color,Color,,355591ae-1cc2-47c4-b6be-2f0f83333bf5,Language: en
Capactiy,Other,Other,,d9b0a864-54bb-491f-aeed-4cb7e1c38eda,"Language: en; Ambiguous title, requires manual review"
Buttstock,Other,Other,,ebec63ca-f8a5-423f-9403-01d0a0e74e19,"Language: sv; Ambiguous title, requires manual review"
Size by Age,Size,Size,,group_39,Language: en
Per Pack,Quantity,Quantity,,111ddaba-b5a9-4a0a-b181-54c9c2170805,Language: de
